id,timestamp,category,sub_category,zone,ward,latitude,longitude,description,source,status,severity,closed_timestamp,resolution_days
600759f2-941d-4f9e-a166-dc3d18ab961f,2025-11-15T14:20:25.979938,Garbage,Garbage not collected,North,Ward 2,22.335613744149377,73.2148566011913,garbage not collected since last 3 days in Harni area.,WhatsApp,Closed,High,2025-11-24T08:20:25.979938,8.75
39e0ee34-7e60-4127-9e44-40f9dbaae158,2025-03-30T09:02:46.979938,Garbage,Dead animal on road,West,Ward 10,22.326848540414858,73.15350921921996,Facing dead animal on road daily at Subhanpura.,Twitter,In Progress,Critical,,
2a24f590-70df-42bf-baa0-d4ac094a9368,2025-10-23T02:59:30.979938,Water,Low pressure,East,Ward 1,22.295017838792873,73.21382047534645,"Laheripura has low pressure, please check.",Website,In Progress,High,,
1f14270c-42dc-42a0-bf35-13f21b51967d,2025-12-06T00:35:48.979938,Drainage,Overflowing manhole,North,Ward 19,22.327107287736453,73.19026214333557,Urgent help needed for overflowing manhole near Sama.,Nagar Nigam App,Closed,High,2025-12-18T09:35:48.979938,12.38
a64f13dd-ed53-4109-8a3c-2313067f5ae4,2025-05-02T00:36:20.979938,Traffic,Wrong side driving,South,Ward 4,22.293542774645598,73.20670854741681,Urgent help needed for wrong side driving near Pratapnagar.,Nagar Nigam App,Open,High,,
a5ad76ae-1a1d-45a0-b148-2e4ed2744fa1,2025-11-23T12:00:14.979938,Water,Contaminated water,North,Ward 7,22.329630581165937,73.18879178971633,Urgent help needed for contaminated water near Fatehgunj.,WhatsApp,Closed,High,2025-11-28T14:00:14.979938,5.08
6958dc3f-1a13-4f99-bb49-f60f4572042f,2025-05-02T21:27:24.979938,Encroachment,Footpath blocked,South,Ward 12,22.265698437006016,73.19956985767391,"Makarpura has footpath blocked, please check.",Website,In Progress,High,,
a7292fc6-610e-4fcb-a35d-e6dd8b662980,2025-05-18T18:18:22.979938,Drainage,Bad smell,West,Ward 6,22.305724405942005,73.16639166143922,bad smell at Akota.,Call Center,Open,High,,
9eb39d6a-2f26-49ab-ad07-276829bec00b,2025-08-27T14:12:02.979938,Encroachment,Footpath blocked,South,Ward 18,22.231449927118177,73.17905509056493,Urgent help needed for footpath blocked near Maneja.,WhatsApp,Resolved,Critical,2025-08-28T04:12:02.979938,0.58
d2548f82-7150-4d52-90dc-4b44774b394d,2025-05-09T17:52:01.979938,Garbage,Garbage not collected,South,Ward 4,22.293078250277386,73.20856664748688,"Please fix garbage not collected near Pratapnagar, it is causing problems.",Website,Resolved,High,2025-05-17T03:52:01.979938,7.42
997912cd-1bf2-409d-9c58-234888a2de81,2025-10-22T00:45:36.979938,Garbage,Dead animal on road,West,Ward 11,22.291191968984005,73.13370911345883,dead animal on road reported multiple times but no action at Vasna-Bhayli. Very bad smell.,Website,Open,Low,,
6e4cc784-1de5-4685-b9a0-928b311f7fd1,2025-12-13T09:44:33.979938,Encroachment,Hawkers on road,South,Ward 18,22.2393668296317,73.17503786414511,hawkers on road reported multiple times but no action at Maneja. Very bad smell.,Call Center,Resolved,Medium,2025-12-21T04:44:33.979938,7.79
be84e4b7-06cb-4867-bf15-4093e44be66f,2025-08-10T10:54:48.979938,Drainage,Open manhole,East,Ward 9,22.31759034377841,73.23544321978189,"Ajwa Road has open manhole, please check. Kids are playing nearby, dangerous.",Call Center,Closed,Low,2025-08-15T11:54:48.979938,5.04
16984726-74d3-4830-aa01-215dff0db3dd,2025-04-06T20:17:37.979938,Streetlight,Light not working,North,Ward 19,22.34001825921585,73.20110549855325,"Please fix light not working near Sama, it is causing problems. Very bad smell.",Call Center,In Progress,High,,
85196730-2eff-419a-8681-f10987794726,2025-07-01T07:59:50.979938,Drainage,Overflowing manhole,East,Ward 3,22.30973875352163,73.39991041974575,overflowing manhole reported multiple times but no action at Waghodia Road.,Call Center,Closed,Medium,2025-07-07T20:59:50.979938,6.54
e8450f87-4158-4ac0-a933-61838c06a903,2025-08-22T04:51:02.979938,Garbage,Dead animal on road,West,Ward 6,22.293355447607624,73.1761377888428,"Please fix dead animal on road near Akota, it is causing problems.",WhatsApp,Closed,Low,2025-08-29T16:51:02.979938,7.5
6016279c-f624-4329-97ae-14565e3a8305,2025-10-14T23:13:37.979938,Encroachment,Illegal construction,West,Ward 6,22.307760329632806,73.17055476772336,illegal construction since last 3 days in Akota area.,Twitter,Closed,Medium,2025-10-19T02:13:37.979938,4.12
f65823bb-c2e8-4f8e-8cc2-bf081483adeb,2025-07-17T21:12:22.979938,Encroachment,Illegal construction,North,Ward 13,22.34436083726006,73.17734779407603,illegal construction reported multiple times but no action at Chhani.,Twitter,Closed,Low,2025-07-21T20:12:22.979938,3.96
a3c2edfc-c6ab-463b-8c60-ee2aa4221eaa,2025-06-15T07:43:49.979938,Streetlight,Blinking light,West,Ward 6,22.297767983192482,73.17225363640772,Facing blinking light daily at Akota. Very bad smell.,Twitter,Closed,Critical,2025-06-20T11:43:49.979938,5.17
1f60410e-8cdd-4fe0-83a6-86826ececd76,2025-11-07T17:03:10.979938,Road,Illegal speed breaker,North,Ward 7,22.328160259836547,73.19865453728409,Severe illegal speed breaker observed near Fatehgunj.,Nagar Nigam App,Closed,High,2025-11-18T04:03:10.979938,10.46
4893e047-886c-42ee-98ac-b891f45df802,2025-11-14T12:56:39.979938,Road,Broken divider,West,Ward 14,22.334837881311405,73.16633631635443,broken divider at Gorwa.,Call Center,In Progress,Medium,,
0f6dd62b-2a77-4d10-98d9-e22cb526ef38,2025-02-12T22:26:59.979938,Streetlight,Light not working,North,Ward 13,22.34134883471736,73.17807662279618,"Chhani has light not working, please check.",Twitter,Closed,High,2025-02-15T21:26:59.979938,2.96
f5b28d90-c32e-47a2-8365-10731adeeee5,2025-08-08T00:04:04.979938,Streetlight,Blinking light,North,Ward 19,22.32622228121269,73.18574692037821,"Sama has blinking light, please check.",Twitter,Closed,Low,2025-08-12T20:04:04.979938,4.83
038832ac-85ee-4460-8002-501ff1b86b4a,2025-06-22T06:11:20.979938,Streetlight,Light not working,South,Ward 12,22.257975258077206,73.2003737439793,Severe light not working observed near Makarpura.,WhatsApp,In Progress,Critical,,
159a6806-10f9-4336-8fea-64777116d144,2025-03-28T07:52:28.979938,Road,Illegal speed breaker,Central,Ward 5,22.29948333270704,73.19238727846815,"Please fix illegal speed breaker near Raopura, it is causing problems.",Call Center,Resolved,Low,2025-03-31T23:52:28.979938,3.67
807f9b5e-c8f6-438c-98a7-e2121e2bf348,2025-08-16T13:56:36.979938,Streetlight,Light not working,South,Ward 12,22.251938088146026,73.19876614589793,"light not working reported multiple times but no action at Makarpura. Kids are playing nearby, dangerous.",Twitter,Closed,Critical,2025-08-19T14:56:36.979938,3.04
1218bdc6-b08b-44e5-a3a1-60a59a48cd0f,2025-08-21T04:46:43.979938,Stray Animals,Cattle on road,South,Ward 4,22.289192299883233,73.20659326371906,"Please fix cattle on road near Pratapnagar, it is causing problems.",Twitter,In Progress,Critical,,
b8b0c4a6-0623-4a59-a252-eed6139548e4,2025-06-22T01:06:33.979938,Stray Animals,Stray dog menace,North,Ward 7,22.334684915191353,73.18701571958833,Facing stray dog menace daily at Fatehgunj.,WhatsApp,Resolved,Medium,2025-07-03T01:06:33.979938,11.0
b1a51abc-50fd-4552-adc5-cef87e7e7d22,2025-06-03T09:22:24.979938,Encroachment,Illegal construction,Central,Ward 5,22.293946181736572,73.19418805908822,illegal construction at Raopura.,Nagar Nigam App,Resolved,Critical,2025-06-14T06:22:24.979938,10.88
c9a3a88b-1429-4ea5-be35-05072c9ec76d,2025-02-19T08:33:01.979938,Streetlight,Blinking light,East,Ward 3,22.304304668354767,73.39073112055657,blinking light since last 3 days in Waghodia Road area.,Website,Resolved,Medium,2025-03-04T09:33:01.979938,13.04
b4e22cee-3f57-4aa8-a190-f1bfba6f773a,2025-07-02T08:20:23.979938,Garbage,Dead animal on road,East,Ward 3,22.310521092165732,73.39185995362007,dead animal on road since last 3 days in Waghodia Road area.,Twitter,Open,High,,
6bdadc35-27c8-4947-ab4a-aa0d12ed38c2,2025-05-07T05:12:45.979938,Road,Resurfacing needed,East,Ward 9,22.3226384203095,73.23542031212925,resurfacing needed since last 3 days in Ajwa Road area.,Website,In Progress,Medium,,
9dd11b02-9391-4fe4-8795-01bfe54206b6,2025-11-25T00:41:39.979938,Drainage,Open manhole,West,Ward 6,22.297730570590673,73.15840988658445,"open manhole since last 3 days in Akota area. Kids are playing nearby, dangerous.",WhatsApp,Closed,Medium,2025-12-08T15:41:39.979938,13.62
a0393b20-d6ef-403b-b86f-d212c638e851,2025-02-09T07:48:41.979938,Drainage,Open manhole,South,Ward 12,22.24756724114544,73.19881123173138,Severe open manhole observed near Makarpura.,Twitter,In Progress,Low,,
7e903d01-7a66-4003-9e3d-e76e10e8626e,2025-10-10T07:35:22.979938,Encroachment,Illegal construction,North,Ward 7,22.334210274514056,73.19600451394957,illegal construction since last 3 days in Fatehgunj area. Very bad smell.,Twitter,Open,Critical,,
aba602d8-e42f-4ad5-b7f8-61633108b7e2,2025-10-03T00:52:10.979938,Road,Potholes,North,Ward 7,22.328805127209765,73.19899829011803,"Fatehgunj has potholes, please check.",Website,Closed,High,2025-10-06T14:52:10.979938,3.58
9b2896ef-1a6b-4511-b0a6-7e54f710ec42,2025-08-21T20:42:40.979938,Encroachment,Hawkers on road,North,Ward 2,22.351455951448134,73.20910627678859,"hawkers on road reported multiple times but no action at Harni. Kids are playing nearby, dangerous.",Call Center,In Progress,Low,,
f5567f65-587a-4fb5-b019-637bc49486a4,2025-10-08T12:40:53.979938,Stray Animals,Cattle on road,North,Ward 13,22.344749128254307,73.17716112942016,cattle on road at Chhani.,Twitter,Closed,Critical,2025-10-10T08:40:53.979938,1.83
aa9c29b5-5a73-4e8c-a215-e758249b38ce,2025-11-06T05:13:25.979938,Streetlight,Dark spot,North,Ward 13,22.354701432769833,73.17753026885592,dark spot since last 3 days in Chhani area.,Twitter,In Progress,Low,,
2a0270e8-a24c-4f0c-b19f-c58009ef42f3,2025-05-04T06:59:45.979938,Drainage,Clogged drain,East,Ward 9,22.329338215480853,73.23362448640032,"Ajwa Road has clogged drain, please check. Kids are playing nearby, dangerous.",Nagar Nigam App,Open,Critical,,
e5ee034c-26c9-4bd5-b404-5c9e8f79cb0f,2025-07-01T16:47:31.979938,Streetlight,Blinking light,South,Ward 18,22.233999168332396,73.17874972296963,blinking light at Maneja.,Nagar Nigam App,Resolved,Medium,2025-07-07T07:47:31.979938,5.62
67a61357-51c8-499f-ab41-0444197c001e,2025-04-16T00:40:11.979938,Traffic,Illegal parking,West,Ward 14,22.341986132724813,73.1599188371955,"illegal parking reported multiple times but no action at Gorwa. Kids are playing nearby, dangerous.",Call Center,Resolved,High,2025-04-22T11:40:11.979938,6.46
eaa85077-683d-4352-9885-97fd6e428b8e,2025-05-06T04:10:23.979938,Water,Contaminated water,West,Ward 15,22.318112719123814,73.14318200249775,"contaminated water since last 3 days in Gotri area. Kids are playing nearby, dangerous.",WhatsApp,Resolved,High,2025-05-12T23:10:23.979938,6.79
b9436d50-c410-4019-b079-dc7cfee9f9c6,2025-10-01T22:51:27.979938,Water,No water supply,East,Ward 1,22.309824676763768,73.20381541439016,Facing no water supply daily at Laheripura.,Website,Open,High,,
4dbc95a1-4b9f-43be-bfe6-896441030a88,2025-12-22T11:03:09.979938,Drainage,Bad smell,West,Ward 14,22.34298498526746,73.16655059095166,bad smell at Gorwa.,Nagar Nigam App,Resolved,Medium,2025-12-28T07:03:09.979938,5.83
642159dc-783e-4e96-a047-5de06badbd1e,2025-03-01T03:31:48.979938,Water,Contaminated water,South,Ward 4,22.284008535864775,73.21265422346814,Urgent help needed for contaminated water near Pratapnagar.,Twitter,Closed,Critical,2025-03-12T14:31:48.979938,11.46
e0eaf6cb-29ba-4c01-8eec-72f1fe048b18,2025-09-25T17:13:28.979938,Drainage,Overflowing manhole,East,Ward 9,22.319835580125602,73.24166995417143,Facing overflowing manhole daily at Ajwa Road.,Nagar Nigam App,Resolved,Critical,2025-09-28T13:13:28.979938,2.83
16aa0e9d-5721-4a4e-a6f0-0146fb7c4ff3,2025-12-10T20:14:32.979938,Encroachment,Hawkers on road,North,Ward 8,22.324861060834756,73.19468304581976,hawkers on road since last 3 days in Nagarwada area.,Website,Resolved,Critical,2025-12-17T20:14:32.979938,7.0
9532c381-bb5e-41ee-bdd8-fcc1d2d964c4,2025-04-06T20:00:04.979938,Road,Resurfacing needed,West,Ward 6,22.3013439162704,73.17520278271243,resurfacing needed reported multiple times but no action at Akota.,Twitter,In Progress,High,,
fa1c70be-2d69-445b-935c-cdeb8fd22fdf,2025-03-07T15:42:57.979938,Traffic,Wrong side driving,West,Ward 6,22.304518813888297,73.1647784360018,"Severe wrong side driving observed near Akota. Kids are playing nearby, dangerous.",Website,Open,Critical,,
ac740893-5173-4311-9ef4-b958db3bf45e,2025-12-20T23:06:28.979938,Garbage,Overflowing dustbin,North,Ward 13,22.347200543086327,73.18159377670965,Facing overflowing dustbin daily at Chhani.,Twitter,Open,Critical,,
300fac39-5b9a-46dd-a765-4cfa9c9630e1,2025-04-02T18:01:03.979938,Encroachment,Footpath blocked,East,Ward 1,22.30533819158679,73.2128309598572,footpath blocked reported multiple times but no action at Laheripura.,WhatsApp,Open,Critical,,
22edf656-453c-408b-9916-bbecbf527257,2025-10-02T02:31:20.979938,Encroachment,Hawkers on road,North,Ward 7,22.324442408127588,73.19825786850976,"Please fix hawkers on road near Fatehgunj, it is causing problems.",Website,Resolved,High,2025-10-05T13:31:20.979938,3.46
764e3d81-f612-4038-8cae-1952d731ecf0,2025-05-24T20:04:29.979938,Streetlight,Pole damaged,South,Ward 17,22.27468432346939,73.19959238671444,Urgent help needed for pole damaged near Manjalpur.,Twitter,Resolved,Medium,2025-06-05T23:04:29.979938,12.12
5a586379-0a64-4c27-a393-eb7ab7b65a29,2025-11-24T22:30:44.979938,Drainage,Overflowing manhole,South,Ward 12,22.258754876715553,73.18883082122926,"Please fix overflowing manhole near Makarpura, it is causing problems.",Twitter,In Progress,Critical,,
89ba63b4-3b19-4db2-b472-c7a184265175,2025-07-27T07:08:44.979938,Encroachment,Footpath blocked,South,Ward 4,22.290490536361652,73.20532037105278,footpath blocked reported multiple times but no action at Pratapnagar.,WhatsApp,Resolved,Critical,2025-08-06T17:08:44.979938,10.42
0c9882ae-7a74-44cd-a268-7bbeaa65b55e,2025-12-28T23:17:02.979938,Streetlight,Dark spot,West,Ward 6,22.29188188942239,73.17552375303141,dark spot reported multiple times but no action at Akota.,Website,Resolved,Low,2026-01-09T06:17:02.979938,11.29
a43852fc-375d-4060-a7a5-14cacb3af3d8,2025-04-02T00:12:45.979938,Road,Illegal speed breaker,West,Ward 14,22.34011463914572,73.15384552778583,illegal speed breaker reported multiple times but no action at Gorwa.,Nagar Nigam App,Resolved,Medium,2025-04-03T18:12:45.979938,1.75
dc228a4e-3f26-4cd1-ad78-5510b6ba1523,2025-08-07T01:39:43.979938,Traffic,Traffic jam,North,Ward 8,22.30866579756951,73.20072184365856,Severe traffic jam observed near Nagarwada.,Twitter,In Progress,Medium,,
dd7e69d8-fb8f-45ca-bfcc-89f482316917,2025-09-14T02:45:03.979938,Streetlight,Blinking light,North,Ward 19,22.33361212306689,73.19365171632147,blinking light at Sama.,Call Center,Open,High,,
2e6f9e46-3930-4a2c-9eac-9954c85cb806,2026-01-27T23:19:39.979938,Water,Pipeline leakage,North,Ward 13,22.35158855260803,73.17130725374902,pipeline leakage reported multiple times but no action at Chhani.,Website,Open,High,,
b16f6fde-5cc2-426f-827a-8776f4c93311,2025-11-13T09:39:56.979938,Drainage,Bad smell,North,Ward 8,22.321408294110437,73.20453866260878,Urgent help needed for bad smell near Nagarwada.,WhatsApp,Closed,Medium,2025-11-19T22:39:56.979938,6.54
cbb9999a-1c60-4758-bb5a-7271e80401a8,2025-10-29T23:30:03.979938,Drainage,Bad smell,West,Ward 6,22.292834107496038,73.1717718181408,Urgent help needed for bad smell near Akota. Very bad smell.,WhatsApp,Closed,Critical,2025-11-06T01:30:03.979938,7.08
990a7169-db38-4cf4-84bc-c0ec9666eb93,2025-12-29T23:06:21.979938,Stray Animals,Cattle on road,South,Ward 18,22.236585024091617,73.19439568819378,Facing cattle on road daily at Maneja. Very bad smell.,Call Center,In Progress,Critical,,
345e0518-4b21-4267-a503-78f167dda868,2025-08-19T08:54:27.979938,Water,Pipeline leakage,North,Ward 19,22.344739755127378,73.19977324470896,Facing pipeline leakage daily at Sama.,Twitter,Resolved,High,2025-09-01T16:54:27.979938,13.33
8506800f-2388-4112-9081-f15d44fdc785,2025-03-05T09:54:05.979938,Encroachment,Illegal construction,North,Ward 8,22.312946405756257,73.1961952616009,"Nagarwada has illegal construction, please check. Kids are playing nearby, dangerous.",WhatsApp,In Progress,Medium,,
d2c1d7db-8e68-424a-bf5f-1b5180c5fd7d,2025-05-14T21:12:47.979938,Road,Resurfacing needed,Central,Ward 5,22.29329623894469,73.18690936027222,"Please fix resurfacing needed near Raopura, it is causing problems.",Call Center,Closed,Critical,2025-05-20T21:12:47.979938,6.0
55107b4f-679d-432c-ae61-fdbe1944d97e,2025-06-26T10:52:23.979938,Garbage,Garbage not collected,North,Ward 2,22.354068850311613,73.21259570637325,"Please fix garbage not collected near Harni, it is causing problems.",Call Center,In Progress,Critical,,
0662b50f-e8de-4b7c-9de2-019220a33205,2026-01-10T08:22:18.979938,Stray Animals,Cattle on road,West,Ward 14,22.344536323530008,73.15824519301361,"Gorwa has cattle on road, please check.",Twitter,Closed,Medium,2026-01-24T03:22:18.979938,13.79
49219222-945c-4cdd-b11a-65967bd329eb,2025-04-01T20:29:21.979938,Streetlight,Blinking light,South,Ward 16,22.259573966216927,73.20623184111726,Severe blinking light observed near Tarsali.,Website,Closed,Critical,2025-04-08T03:29:21.979938,6.29
49e4221d-0902-440a-97f2-60083d5ce68d,2025-08-14T10:46:51.979938,Water,Low pressure,South,Ward 18,22.248804930413346,73.17821854017781,"Maneja has low pressure, please check.",Website,Resolved,Medium,2025-08-27T10:46:51.979938,13.0
1f5ff45e-1f71-4e27-81fb-127e4d85358c,2025-02-24T17:50:54.979938,Encroachment,Illegal construction,West,Ward 15,22.330930636924695,73.13729848341157,Severe illegal construction observed near Gotri.,WhatsApp,In Progress,Low,,
985f1821-b7dd-4bca-9681-54369239c023,2025-08-24T05:04:38.979938,Stray Animals,Cattle on road,South,Ward 4,22.292595650183518,73.20659330261161,"Pratapnagar has cattle on road, please check. Kids are playing nearby, dangerous.",Nagar Nigam App,Open,High,,
44ccc07c-b862-4ec2-8fc4-3035aa496095,2025-11-10T11:54:20.979938,Water,Contaminated water,West,Ward 6,22.3026928124569,73.16492196952494,"Please fix contaminated water near Akota, it is causing problems.",Nagar Nigam App,Closed,Medium,2025-11-13T21:54:20.979938,3.42
647b44c0-a630-45e3-9139-88bee7c493db,2025-09-25T17:59:45.979938,Traffic,Traffic signal not working,South,Ward 4,22.282799919644656,73.19892219769048,"Please fix traffic signal not working near Pratapnagar, it is causing problems.",Twitter,Closed,High,2025-10-02T14:59:45.979938,6.88
8d372457-0feb-4bb2-92eb-12561b2619b8,2025-10-16T10:14:02.979938,Garbage,Dead animal on road,West,Ward 14,22.339808877822858,73.15456314539514,dead animal on road at Gorwa. Very bad smell.,Website,In Progress,Critical,,
d86eb98e-b13c-4462-b810-136db57e2064,2025-12-25T07:09:51.979938,Streetlight,Light not working,West,Ward 11,22.277170254157515,73.12874514689662,light not working reported multiple times but no action at Vasna-Bhayli.,Nagar Nigam App,Resolved,Medium,2025-12-27T10:09:51.979938,2.12
