date,zone,zone_name,zone_type,PM2.5,PM10,NO2,SO2,AQI,Category
2020-02-24,East,Waghodia/Ajwa Rd,Developing/Commercial,60.85,175.55,38.25,7.19,169,Moderate
2020-02-24,West,Alkapuri/Old Padra,Residential,47.61,147.25,33.5,3.83,150,Moderate
2020-02-24,Central,Sayajigunj/Mandvi,Commercial/Traffic,60.89,186.48,48.39,9.05,196,Moderate
2020-02-25,North,Nandesari (Industrial),Industrial,114.04,143.52,86.87,14.34,276,Poor
2020-02-25,South,Makarpura (GIDC),Industrial,115.2,134.45,69.28,8.88,267,Poor
2020-02-25,East,Waghodia/Ajwa Rd,Developing/Commercial,85.83,145.91,69.57,5.45,221,Poor
2020-02-25,West,Alkapuri/Old Padra,Residential,80.45,100.06,57.81,2.59,188,Moderate
2020-02-25,Central,Sayajigunj/Mandvi,Commercial/Traffic,94.59,136.71,83.71,5.52,241,Poor
2020-02-26,North,Nandesari (Industrial),Industrial,83.86,201.84,57.97,9.73,198,Moderate
2020-02-26,South,Makarpura (GIDC),Industrial,80.87,189.17,51.14,6.83,189,Moderate
2020-02-26,East,Waghodia/Ajwa Rd,Developing/Commercial,59.95,185.56,51.08,3.69,148,Moderate
2020-02-26,West,Alkapuri/Old Padra,Residential,48.94,131.1,40.45,1.95,131,Moderate
2020-02-26,Central,Sayajigunj/Mandvi,Commercial/Traffic,65.21,182.94,53.65,4.07,168,Moderate
2020-02-27,North,Nandesari (Industrial),Industrial,172.13,264.28,84.12,7.7,417,Severe
2020-02-27,South,Makarpura (GIDC),Industrial,165.16,258.45,67.12,5.87,380,Very Poor
2020-02-27,East,Waghodia/Ajwa Rd,Developing/Commercial,130.88,208.51,57.69,3.22,302,Very Poor
2020-02-27,West,Alkapuri/Old Padra,Residential,113.91,144.09,45.71,1.84,270,Poor
2020-02-27,Central,Sayajigunj/Mandvi,Commercial/Traffic,136.71,207.92,78.06,3.95,347,Very Poor
2020-02-28,North,Nandesari (Industrial),Industrial,69.16,186.02,64.92,9.08,179,Moderate
2020-02-28,South,Makarpura (GIDC),Industrial,69.79,163.54,58.94,6.47,162,Moderate
2020-02-28,East,Waghodia/Ajwa Rd,Developing/Commercial,55.42,157.31,46.89,3.44,135,Moderate
2020-02-28,West,Alkapuri/Old Padra,Residential,49.33,112.06,37.12,1.72,118,Moderate
2020-02-28,Central,Sayajigunj/Mandvi,Commercial/Traffic,58.96,142.81,57.72,3.97,160,Moderate
2020-02-29,North,Nandesari (Industrial),Industrial,134.17,313.28,62.71,12.47,372,Very Poor
2020-02-29,South,Makarpura (GIDC),Industrial,125.67,272.74,60.68,8.46,328,Very Poor
2020-02-29,East,Waghodia/Ajwa Rd,Developing/Commercial,110.47,256.53,47.52,5.46,262,Poor
2020-02-29,West,Alkapuri/Old Padra,Residential,91.64,194.71,39.95,2.56,237,Poor
2020-02-29,Central,Sayajigunj/Mandvi,Commercial/Traffic,125.99,244.29,57.5,5.58,290,Poor
2020-03-01,North,Nandesari (Industrial),Industrial,73.32,261.49,47.14,5.16,251,Poor
2020-03-01,South,Makarpura (GIDC),Industrial,64.48,230.0,39.71,3.85,226,Poor
2020-03-01,East,Waghodia/Ajwa Rd,Developing/Commercial,61.47,227.13,36.92,2.14,196,Moderate
2020-03-01,West,Alkapuri/Old Padra,Residential,49.41,144.8,30.98,1.0,165,Moderate
2020-03-01,Central,Sayajigunj/Mandvi,Commercial/Traffic,68.98,207.62,41.35,2.22,214,Poor
2020-03-02,North,Nandesari (Industrial),Industrial,60.41,192.42,54.26,9.15,198,Moderate
2020-03-02,South,Makarpura (GIDC),Industrial,55.29,197.12,51.85,6.43,196,Moderate
2020-03-02,East,Waghodia/Ajwa Rd,Developing/Commercial,47.37,173.38,37.46,3.14,162,Moderate
2020-03-02,West,Alkapuri/Old Padra,Residential,36.17,127.44,34.96,1.65,139,Moderate
2020-03-02,Central,Sayajigunj/Mandvi,Commercial/Traffic,54.18,170.12,51.6,3.84,165,Moderate
2020-03-03,North,Nandesari (Industrial),Industrial,52.38,216.15,58.08,10.67,205,Poor
2020-03-03,South,Makarpura (GIDC),Industrial,48.64,207.96,47.26,7.5,188,Moderate
2020-03-03,East,Waghodia/Ajwa Rd,Developing/Commercial,41.48,170.02,38.13,4.29,156,Moderate
2020-03-03,West,Alkapuri/Old Padra,Residential,37.47,125.52,34.32,2.27,144,Moderate
2020-03-03,Central,Sayajigunj/Mandvi,Commercial/Traffic,48.76,179.2,52.63,4.56,184,Moderate
2020-03-04,North,Nandesari (Industrial),Industrial,59.7,164.55,59.12,7.39,174,Moderate
2020-03-04,South,Makarpura (GIDC),Industrial,58.54,151.32,55.66,5.62,147,Moderate
2020-03-04,East,Waghodia/Ajwa Rd,Developing/Commercial,51.4,153.31,43.18,3.29,132,Moderate
2020-03-04,West,Alkapuri/Old Padra,Residential,39.17,109.17,33.49,1.39,105,Moderate
2020-03-04,Central,Sayajigunj/Mandvi,Commercial/Traffic,56.45,149.87,59.36,3.3,141,Moderate
2020-03-05,North,Nandesari (Industrial),Industrial,62.76,197.13,57.41,9.71,199,Moderate
2020-03-05,South,Makarpura (GIDC),Industrial,56.95,180.41,42.5,7.32,173,Moderate
2020-03-05,East,Waghodia/Ajwa Rd,Developing/Commercial,48.3,165.61,40.86,3.85,149,Moderate
2020-03-05,West,Alkapuri/Old Padra,Residential,42.01,107.31,31.87,1.94,120,Moderate
2020-03-05,Central,Sayajigunj/Mandvi,Commercial/Traffic,51.02,153.73,54.11,4.97,161,Moderate
2020-03-06,North,Nandesari (Industrial),Industrial,89.58,242.35,30.28,13.25,268,Poor
2020-03-06,South,Makarpura (GIDC),Industrial,85.39,218.98,26.44,8.05,238,Poor
2020-03-06,East,Waghodia/Ajwa Rd,Developing/Commercial,62.24,226.54,24.88,4.62,197,Moderate
2020-03-06,West,Alkapuri/Old Padra,Residential,52.49,155.19,20.87,2.34,162,Moderate
2020-03-06,Central,Sayajigunj/Mandvi,Commercial/Traffic,76.74,220.76,30.36,4.8,212,Poor
2020-03-07,North,Nandesari (Industrial),Industrial,77.96,179.6,60.2,7.86,192,Moderate
2020-03-07,South,Makarpura (GIDC),Industrial,73.13,176.26,50.74,5.52,184,Moderate
2020-03-07,East,Waghodia/Ajwa Rd,Developing/Commercial,57.2,163.5,44.07,3.13,156,Moderate
2020-03-07,West,Alkapuri/Old Padra,Residential,49.04,128.78,36.77,1.49,124,Moderate
2020-03-07,Central,Sayajigunj/Mandvi,Commercial/Traffic,66.34,192.96,55.32,3.25,174,Moderate
2020-03-08,North,Nandesari (Industrial),Industrial,49.18,222.48,51.22,12.09,248,Poor
2020-03-08,South,Makarpura (GIDC),Industrial,48.28,256.38,48.09,7.65,223,Poor
2020-03-08,East,Waghodia/Ajwa Rd,Developing/Commercial,43.81,217.05,42.51,4.43,195,Moderate
2020-03-08,West,Alkapuri/Old Padra,Residential,36.03,158.16,33.56,2.37,164,Moderate
2020-03-08,Central,Sayajigunj/Mandvi,Commercial/Traffic,45.45,210.04,45.67,4.97,212,Poor
2020-03-09,North,Nandesari (Industrial),Industrial,60.18,166.05,46.21,10.12,176,Moderate
2020-03-09,South,Makarpura (GIDC),Industrial,54.19,146.83,39.17,7.08,165,Moderate
2020-03-09,East,Waghodia/Ajwa Rd,Developing/Commercial,42.8,157.44,33.54,4.14,135,Moderate
2020-03-09,West,Alkapuri/Old Padra,Residential,38.45,101.99,28.15,1.86,117,Moderate
2020-03-09,Central,Sayajigunj/Mandvi,Commercial/Traffic,47.68,151.12,46.98,4.42,151,Moderate
2020-03-10,North,Nandesari (Industrial),Industrial,59.96,252.46,48.69,9.26,248,Poor
2020-03-10,South,Makarpura (GIDC),Industrial,54.21,216.08,51.17,6.47,237,Poor
2020-03-10,East,Waghodia/Ajwa Rd,Developing/Commercial,46.88,200.46,41.92,3.39,191,Moderate
2020-03-10,West,Alkapuri/Old Padra,Residential,37.0,171.48,35.09,1.73,166,Moderate
2020-03-10,Central,Sayajigunj/Mandvi,Commercial/Traffic,48.07,234.57,51.18,3.87,217,Poor
2020-03-11,North,Nandesari (Industrial),Industrial,59.68,180.66,63.74,5.04,214,Poor
2020-03-11,South,Makarpura (GIDC),Industrial,53.46,189.86,58.21,3.51,193,Moderate
2020-03-11,East,Waghodia/Ajwa Rd,Developing/Commercial,44.53,191.07,46.84,2.0,161,Moderate
2020-03-11,West,Alkapuri/Old Padra,Residential,43.99,126.32,43.12,1.08,141,Moderate
2020-03-11,Central,Sayajigunj/Mandvi,Commercial/Traffic,48.74,166.31,59.21,2.11,180,Moderate
2020-03-12,North,Nandesari (Industrial),Industrial,80.07,169.37,63.58,11.87,210,Poor
2020-03-12,South,Makarpura (GIDC),Industrial,79.27,156.3,56.5,8.31,192,Moderate
2020-03-12,East,Waghodia/Ajwa Rd,Developing/Commercial,57.61,130.43,50.79,5.16,155,Moderate
2020-03-12,West,Alkapuri/Old Padra,Residential,58.38,98.71,39.21,2.41,135,Moderate
2020-03-12,Central,Sayajigunj/Mandvi,Commercial/Traffic,76.04,141.44,61.17,5.56,166,Moderate
2020-03-13,North,Nandesari (Industrial),Industrial,97.53,173.06,42.83,6.93,229,Poor
2020-03-13,South,Makarpura (GIDC),Industrial,77.18,155.13,35.36,5.19,201,Poor
2020-03-13,East,Waghodia/Ajwa Rd,Developing/Commercial,71.34,140.77,29.7,3.29,169,Moderate
2020-03-13,West,Alkapuri/Old Padra,Residential,57.53,108.35,22.75,1.38,151,Moderate
2020-03-13,Central,Sayajigunj/Mandvi,Commercial/Traffic,72.96,137.06,37.38,3.13,196,Moderate
2020-03-14,North,Nandesari (Industrial),Industrial,58.04,223.34,49.58,8.68,222,Poor
2020-03-14,South,Makarpura (GIDC),Industrial,56.98,225.24,44.68,6.75,196,Moderate
2020-03-14,East,Waghodia/Ajwa Rd,Developing/Commercial,44.85,180.63,39.35,3.61,176,Moderate
2020-03-14,West,Alkapuri/Old Padra,Residential,39.35,150.3,33.09,1.91,141,Moderate
2020-03-14,Central,Sayajigunj/Mandvi,Commercial/Traffic,49.71,197.52,45.77,4.59,195,Moderate
2020-03-15,North,Nandesari (Industrial),Industrial,69.49,187.12,50.45,6.14,189,Moderate
2020-03-15,South,Makarpura (GIDC),Industrial,67.94,162.4,49.24,4.56,178,Moderate
2020-03-15,East,Waghodia/Ajwa Rd,Developing/Commercial,50.77,160.33,40.4,2.24,148,Moderate
2020-03-15,West,Alkapuri/Old Padra,Residential,49.43,118.27,31.04,1.1,121,Moderate
2020-03-15,Central,Sayajigunj/Mandvi,Commercial/Traffic,56.44,158.97,52.77,2.43,154,Moderate
2020-03-16,North,Nandesari (Industrial),Industrial,50.45,184.84,43.41,10.38,172,Moderate
2020-03-16,South,Makarpura (GIDC),Industrial,46.38,182.55,39.6,8.07,165,Moderate
2020-03-16,East,Waghodia/Ajwa Rd,Developing/Commercial,40.19,158.71,34.48,4.02,131,Moderate
2020-03-16,West,Alkapuri/Old Padra,Residential,34.22,119.09,27.51,2.19,115,Moderate
2020-03-16,Central,Sayajigunj/Mandvi,Commercial/Traffic,48.78,168.44,44.25,5.02,152,Moderate
2020-03-17,North,Nandesari (Industrial),Industrial,92.86,229.44,51.5,5.01,225,Poor
2020-03-17,South,Makarpura (GIDC),Industrial,84.18,215.79,43.2,3.62,224,Poor
2020-03-17,East,Waghodia/Ajwa Rd,Developing/Commercial,70.58,180.47,39.36,2.03,178,Moderate
2020-03-17,West,Alkapuri/Old Padra,Residential,54.82,154.78,28.23,1.0,149,Moderate
2020-03-17,Central,Sayajigunj/Mandvi,Commercial/Traffic,69.33,214.1,52.73,2.28,191,Moderate
2020-03-18,North,Nandesari (Industrial),Industrial,76.82,202.37,31.28,13.68,219,Poor
2020-03-18,South,Makarpura (GIDC),Industrial,64.91,221.63,31.0,9.18,196,Moderate
2020-03-18,East,Waghodia/Ajwa Rd,Developing/Commercial,55.98,191.35,23.93,4.88,168,Moderate
2020-03-18,West,Alkapuri/Old Padra,Residential,46.05,141.66,22.32,2.35,141,Moderate
2020-03-18,Central,Sayajigunj/Mandvi,Commercial/Traffic,62.37,207.01,31.12,5.15,179,Moderate
2020-03-19,North,Nandesari (Industrial),Industrial,90.6,226.84,30.62,15.56,259,Poor
2020-03-19,South,Makarpura (GIDC),Industrial,83.26,261.63,28.45,9.81,234,Poor
2020-03-19,East,Waghodia/Ajwa Rd,Developing/Commercial,62.77,227.98,23.96,5.96,191,Moderate
2020-03-19,West,Alkapuri/Old Padra,Residential,53.43,146.76,17.93,3.0,164,Moderate
2020-03-19,Central,Sayajigunj/Mandvi,Commercial/Traffic,67.5,246.77,28.74,6.23,208,Poor
2020-03-20,North,Nandesari (Industrial),Industrial,70.03,181.35,64.03,8.21,211,Poor
2020-03-20,South,Makarpura (GIDC),Industrial,59.67,200.15,56.85,6.77,184,Moderate
2020-03-20,East,Waghodia/Ajwa Rd,Developing/Commercial,46.54,158.35,43.09,3.65,165,Moderate
2020-03-20,West,Alkapuri/Old Padra,Residential,43.57,117.93,36.46,1.77,128,Moderate
2020-03-20,Central,Sayajigunj/Mandvi,Commercial/Traffic,57.08,181.1,62.16,3.74,166,Moderate
2020-03-21,North,Nandesari (Industrial),Industrial,64.11,215.21,54.91,8.77,221,Poor
2020-03-21,South,Makarpura (GIDC),Industrial,51.49,192.75,41.92,6.0,209,Poor
2020-03-21,East,Waghodia/Ajwa Rd,Developing/Commercial,43.86,179.94,34.16,3.38,172,Moderate
2020-03-21,West,Alkapuri/Old Padra,Residential,35.4,138.13,32.57,1.74,150,Moderate
2020-03-21,Central,Sayajigunj/Mandvi,Commercial/Traffic,52.14,201.34,49.99,4.29,190,Moderate
2020-03-22,North,Nandesari (Industrial),Industrial,81.95,195.34,50.96,4.86,224,Poor
2020-03-22,South,Makarpura (GIDC),Industrial,84.55,177.6,41.25,3.6,206,Poor
2020-03-22,East,Waghodia/Ajwa Rd,Developing/Commercial,60.6,165.07,37.02,2.15,165,Moderate
2020-03-22,West,Alkapuri/Old Padra,Residential,60.22,122.06,25.89,0.98,134,Moderate
2020-03-22,Central,Sayajigunj/Mandvi,Commercial/Traffic,73.53,177.08,42.56,2.18,178,Moderate
2020-03-23,North,Nandesari (Industrial),Industrial,72.49,152.61,51.69,7.93,172,Moderate
2020-03-23,South,Makarpura (GIDC),Industrial,64.79,151.45,41.3,5.89,156,Moderate
2020-03-23,East,Waghodia/Ajwa Rd,Developing/Commercial,48.38,152.56,38.03,3.01,124,Moderate
2020-03-23,West,Alkapuri/Old Padra,Residential,47.36,104.46,32.44,1.55,109,Moderate
2020-03-23,Central,Sayajigunj/Mandvi,Commercial/Traffic,59.98,161.67,50.86,3.69,136,Moderate
2020-03-24,North,Nandesari (Industrial),Industrial,61.68,229.55,65.1,10.62,230,Poor
2020-03-24,South,Makarpura (GIDC),Industrial,62.01,200.34,54.13,7.88,213,Poor
2020-03-24,East,Waghodia/Ajwa Rd,Developing/Commercial,51.3,211.43,47.8,4.56,188,Moderate
2020-03-24,West,Alkapuri/Old Padra,Residential,42.99,154.39,34.76,2.44,151,Moderate
2020-03-24,Central,Sayajigunj/Mandvi,Commercial/Traffic,50.18,212.79,60.94,5.35,198,Moderate
2020-03-25,North,Nandesari (Industrial),Industrial,78.39,161.41,68.05,11.91,188,Moderate
2020-03-25,South,Makarpura (GIDC),Industrial,73.24,166.52,52.84,8.31,169,Moderate
2020-03-25,East,Waghodia/Ajwa Rd,Developing/Commercial,55.07,164.85,44.82,4.0,150,Moderate
2020-03-25,West,Alkapuri/Old Padra,Residential,45.02,112.26,40.73,2.05,123,Moderate
2020-03-25,Central,Sayajigunj/Mandvi,Commercial/Traffic,58.64,167.51,62.66,5.22,161,Moderate
2020-03-26,North,Nandesari (Industrial),Industrial,80.13,232.7,43.54,15.13,253,Poor
2020-03-26,South,Makarpura (GIDC),Industrial,67.02,209.09,36.48,11.18,220,Poor
2020-03-26,East,Waghodia/Ajwa Rd,Developing/Commercial,56.56,198.53,26.92,5.49,188,Moderate
2020-03-26,West,Alkapuri/Old Padra,Residential,50.15,162.94,23.01,3.16,159,Moderate
2020-03-26,Central,Sayajigunj/Mandvi,Commercial/Traffic,66.61,221.0,39.41,5.87,199,Moderate
2020-03-27,North,Nandesari (Industrial),Industrial,53.88,214.63,42.94,7.45,237,Poor
2020-03-27,South,Makarpura (GIDC),Industrial,52.57,205.27,34.28,5.51,213,Poor
2020-03-27,East,Waghodia/Ajwa Rd,Developing/Commercial,37.37,193.81,31.17,2.87,191,Moderate
2020-03-27,West,Alkapuri/Old Padra,Residential,35.76,142.07,24.49,1.33,163,Moderate
2020-03-27,Central,Sayajigunj/Mandvi,Commercial/Traffic,40.96,200.93,43.39,2.91,210,Poor
2020-03-28,North,Nandesari (Industrial),Industrial,74.13,166.61,47.88,14.55,198,Moderate
2020-03-28,South,Makarpura (GIDC),Industrial,73.53,138.1,44.18,10.03,188,Moderate
2020-03-28,East,Waghodia/Ajwa Rd,Developing/Commercial,63.28,143.96,32.77,6.22,162,Moderate
2020-03-28,West,Alkapuri/Old Padra,Residential,48.39,90.36,28.12,2.73,133,Moderate
2020-03-28,Central,Sayajigunj/Mandvi,Commercial/Traffic,71.36,153.09,43.49,7.0,169,Moderate
2020-03-29,North,Nandesari (Industrial),Industrial,92.43,234.32,59.98,11.33,232,Poor
2020-03-29,South,Makarpura (GIDC),Industrial,75.61,192.58,50.9,8.73,204,Poor
2020-03-29,East,Waghodia/Ajwa Rd,Developing/Commercial,64.07,175.19,51.24,5.28,170,Moderate
2020-03-29,West,Alkapuri/Old Padra,Residential,59.17,146.64,36.41,2.65,152,Moderate
2020-03-29,Central,Sayajigunj/Mandvi,Commercial/Traffic,69.94,188.34,65.05,5.28,195,Moderate
2020-03-30,North,Nandesari (Industrial),Industrial,57.72,209.71,65.37,10.6,226,Poor
2020-03-30,South,Makarpura (GIDC),Industrial,58.35,231.46,58.26,7.33,219,Poor
2020-03-30,East,Waghodia/Ajwa Rd,Developing/Commercial,46.53,210.67,47.16,4.45,186,Moderate
2020-03-30,West,Alkapuri/Old Padra,Residential,35.24,148.38,39.09,2.23,150,Moderate
2020-03-30,Central,Sayajigunj/Mandvi,Commercial/Traffic,45.71,194.26,54.23,4.7,197,Moderate
2020-03-31,North,Nandesari (Industrial),Industrial,54.39,186.68,64.37,6.62,181,Moderate
2020-03-31,South,Makarpura (GIDC),Industrial,49.42,158.19,58.13,4.29,172,Moderate
2020-03-31,East,Waghodia/Ajwa Rd,Developing/Commercial,39.33,141.36,52.07,2.41,132,Moderate
2020-03-31,West,Alkapuri/Old Padra,Residential,35.25,99.64,36.31,1.32,115,Moderate
2020-03-31,Central,Sayajigunj/Mandvi,Commercial/Traffic,45.04,144.44,64.34,2.78,146,Moderate
2020-04-01,North,Nandesari (Industrial),Industrial,59.36,150.91,45.49,15.86,166,Moderate
2020-04-01,South,Makarpura (GIDC),Industrial,57.32,150.71,38.18,11.0,148,Moderate
2020-04-01,East,Waghodia/Ajwa Rd,Developing/Commercial,51.73,134.17,28.39,6.39,130,Moderate
2020-04-01,West,Alkapuri/Old Padra,Residential,41.3,94.56,26.94,3.03,110,Moderate
2020-04-01,Central,Sayajigunj/Mandvi,Commercial/Traffic,50.96,150.25,40.47,6.53,133,Moderate
2020-04-02,North,Nandesari (Industrial),Industrial,78.55,172.78,51.33,6.03,202,Poor
2020-04-02,South,Makarpura (GIDC),Industrial,80.72,163.93,49.62,4.47,187,Moderate
2020-04-02,East,Waghodia/Ajwa Rd,Developing/Commercial,63.44,137.39,37.23,2.33,151,Moderate
2020-04-02,West,Alkapuri/Old Padra,Residential,53.55,98.96,31.13,1.37,130,Moderate
2020-04-02,Central,Sayajigunj/Mandvi,Commercial/Traffic,66.33,158.63,54.43,2.71,164,Moderate
2020-04-03,North,Nandesari (Industrial),Industrial,61.07,179.65,34.49,8.79,195,Moderate
2020-04-03,South,Makarpura (GIDC),Industrial,61.06,178.95,28.71,6.12,183,Moderate
2020-04-03,East,Waghodia/Ajwa Rd,Developing/Commercial,55.07,155.94,23.19,3.46,155,Moderate
2020-04-03,West,Alkapuri/Old Padra,Residential,39.25,118.84,19.23,1.75,136,Moderate
2020-04-03,Central,Sayajigunj/Mandvi,Commercial/Traffic,50.32,165.34,31.74,3.47,171,Moderate
2020-04-04,North,Nandesari (Industrial),Industrial,69.65,170.38,37.96,12.88,166,Moderate
2020-04-04,South,Makarpura (GIDC),Industrial,64.02,144.88,34.15,9.09,157,Moderate
2020-04-04,East,Waghodia/Ajwa Rd,Developing/Commercial,56.49,153.09,27.28,4.8,129,Moderate
2020-04-04,West,Alkapuri/Old Padra,Residential,43.36,110.24,25.74,2.7,117,Moderate
2020-04-04,Central,Sayajigunj/Mandvi,Commercial/Traffic,54.03,134.72,38.53,5.63,154,Moderate
2020-04-05,North,Nandesari (Industrial),Industrial,60.35,216.06,35.51,15.12,244,Poor
2020-04-05,South,Makarpura (GIDC),Industrial,50.46,197.03,27.6,9.78,214,Poor
2020-04-05,East,Waghodia/Ajwa Rd,Developing/Commercial,44.58,186.58,25.18,5.14,175,Moderate
2020-04-05,West,Alkapuri/Old Padra,Residential,37.8,139.29,18.33,2.57,162,Moderate
2020-04-05,Central,Sayajigunj/Mandvi,Commercial/Traffic,54.54,210.64,31.89,5.68,200,Moderate
2020-04-06,North,Nandesari (Industrial),Industrial,108.22,275.85,40.26,8.59,308,Very Poor
2020-04-06,South,Makarpura (GIDC),Industrial,113.46,264.59,35.11,6.67,281,Poor
2020-04-06,East,Waghodia/Ajwa Rd,Developing/Commercial,85.23,244.4,33.02,3.9,233,Poor
2020-04-06,West,Alkapuri/Old Padra,Residential,69.26,209.11,26.65,1.99,198,Moderate
2020-04-06,Central,Sayajigunj/Mandvi,Commercial/Traffic,100.11,266.49,43.86,4.56,264,Poor
2020-04-07,North,Nandesari (Industrial),Industrial,85.83,170.15,38.82,5.15,220,Poor
2020-04-07,South,Makarpura (GIDC),Industrial,76.84,188.07,39.03,3.55,196,Moderate
2020-04-07,East,Waghodia/Ajwa Rd,Developing/Commercial,62.99,154.13,34.2,1.99,158,Moderate
2020-04-07,West,Alkapuri/Old Padra,Residential,60.98,109.92,24.93,1.02,137,Moderate
2020-04-07,Central,Sayajigunj/Mandvi,Commercial/Traffic,75.5,180.1,42.41,2.59,180,Moderate
2020-04-08,North,Nandesari (Industrial),Industrial,91.3,161.22,46.06,8.8,204,Poor
2020-04-08,South,Makarpura (GIDC),Industrial,74.33,173.65,40.15,6.23,203,Poor
2020-04-08,East,Waghodia/Ajwa Rd,Developing/Commercial,62.69,161.78,34.91,3.53,159,Moderate
2020-04-08,West,Alkapuri/Old Padra,Residential,50.88,119.49,28.91,1.9,134,Moderate
2020-04-08,Central,Sayajigunj/Mandvi,Commercial/Traffic,68.97,175.19,42.14,3.49,184,Moderate
2020-04-09,North,Nandesari (Industrial),Industrial,91.3,186.63,47.72,12.14,226,Poor
2020-04-09,South,Makarpura (GIDC),Industrial,87.08,172.51,39.29,9.41,208,Poor
2020-04-09,East,Waghodia/Ajwa Rd,Developing/Commercial,70.27,167.78,33.04,4.68,168,Moderate
2020-04-09,West,Alkapuri/Old Padra,Residential,56.44,124.09,30.18,2.21,141,Moderate
2020-04-09,Central,Sayajigunj/Mandvi,Commercial/Traffic,67.74,149.91,49.14,4.98,187,Moderate
2020-04-10,North,Nandesari (Industrial),Industrial,68.88,223.69,36.33,12.4,256,Poor
2020-04-10,South,Makarpura (GIDC),Industrial,62.7,238.53,28.66,9.97,219,Poor
2020-04-10,East,Waghodia/Ajwa Rd,Developing/Commercial,52.44,206.92,23.17,4.76,186,Moderate
2020-04-10,West,Alkapuri/Old Padra,Residential,41.63,158.96,19.15,2.7,165,Moderate
2020-04-10,Central,Sayajigunj/Mandvi,Commercial/Traffic,58.25,209.35,32.82,5.85,205,Poor
2020-04-11,North,Nandesari (Industrial),Industrial,56.62,219.35,32.86,12.55,258,Poor
2020-04-11,South,Makarpura (GIDC),Industrial,51.79,255.53,27.06,10.13,242,Poor
2020-04-11,East,Waghodia/Ajwa Rd,Developing/Commercial,38.23,208.69,20.59,5.06,185,Moderate
2020-04-11,West,Alkapuri/Old Padra,Residential,36.72,143.28,19.13,2.51,170,Moderate
2020-04-11,Central,Sayajigunj/Mandvi,Commercial/Traffic,46.45,245.02,28.61,5.68,205,Poor
2020-04-12,North,Nandesari (Industrial),Industrial,68.17,166.36,39.55,7.91,179,Moderate
2020-04-12,South,Makarpura (GIDC),Industrial,63.22,149.37,34.63,5.86,168,Moderate
2020-04-12,East,Waghodia/Ajwa Rd,Developing/Commercial,48.53,143.47,27.68,3.14,132,Moderate
2020-04-12,West,Alkapuri/Old Padra,Residential,42.16,98.37,23.13,1.54,115,Moderate
2020-04-12,Central,Sayajigunj/Mandvi,Commercial/Traffic,57.02,139.0,36.91,3.2,154,Moderate
2020-04-13,North,Nandesari (Industrial),Industrial,58.25,166.48,35.8,6.29,183,Moderate
2020-04-13,South,Makarpura (GIDC),Industrial,56.05,163.1,30.74,4.48,182,Moderate
2020-04-13,East,Waghodia/Ajwa Rd,Developing/Commercial,52.51,149.5,24.11,2.64,150,Moderate
2020-04-13,West,Alkapuri/Old Padra,Residential,44.48,113.32,20.12,1.32,118,Moderate
2020-04-13,Central,Sayajigunj/Mandvi,Commercial/Traffic,53.31,159.05,29.46,2.8,165,Moderate
2020-04-14,North,Nandesari (Industrial),Industrial,86.99,187.1,63.36,14.86,228,Poor
2020-04-14,South,Makarpura (GIDC),Industrial,75.67,193.19,59.37,9.26,209,Poor
