accident_id,timestamp,location_name,latitude,longitude,primary_vehicle,secondary_vehicle,cause,severity,weather_condition,casualties,police_station_jurisdiction,description
08322891-219d-4f3d-bef7-fe1b47060380,2025-08-15T12:25:27.639795,Kapurai Bridge (NH-48),22.25759663129897,73.21742988867615,Pedestrian,Tree,Pothole,Property Damage Only,Rainy,0,Vadodara Rural,Property Damage Only accident at Kapurai Bridge (NH-48) involving Pedestrian and Tree. Cause: Pothole.
e2e8919e-bce6-4de7-b3b2-a81569e3a90d,2024-11-16T14:25:40.639795,Dena Intersection,22.333398600576594,73.24860701204614,Pedestrian,Car,Wrong Side Driving,Major Injury,Clear,1,Harni,Major Injury accident at Dena Intersection involving Pedestrian and Car. Cause: Wrong Side Driving.
84a5611d-afb3-4f70-8f4f-cd17a7b5036e,2024-08-21T04:08:21.639795,Tarsali Bridge,22.245582670878733,73.20662924272577,Car,Auto Rickshaw,Drunk Driving,Property Damage Only,Rainy,0,Makarpura,Property Damage Only accident at Tarsali Bridge involving Car and Auto Rickshaw. Cause: Drunk Driving.
7a389645-7990-412f-ae3a-645377ce9852,2024-08-21T15:35:48.639795,Chhani Jakat Naka,22.353849273623798,73.18406184378982,Auto Rickshaw,Tree,Pothole,Major Injury,Clear,1,Harni,Major Injury accident at Chhani Jakat Naka involving Auto Rickshaw and Tree. Cause: Pothole.
14a26995-f981-4810-934d-a70158f797e9,2025-02-17T21:19:19.639795,Kapurai Bridge (NH-48),22.258543518405286,73.21877989639955,Pedestrian,Auto Rickshaw,Drunk Driving,Major Injury,Clear,2,Vadodara Rural,Major Injury accident at Kapurai Bridge (NH-48) involving Pedestrian and Auto Rickshaw. Cause: Drunk Driving.
d61f823d-5a3e-4648-b773-dda303682d18,2024-06-16T12:40:44.639795,Jambuva Bridge,22.226334916441893,73.19136297414751,Pedestrian,Pedestrian,Drunk Driving,Minor Injury,Rainy,0,Harni,Minor Injury accident at Jambuva Bridge involving Pedestrian and Pedestrian. Cause: Drunk Driving.
47822359-d4c4-4ff3-94a5-b799a552b95e,2025-06-10T17:59:57.639795,Golden Chowkdi,22.34398929167197,73.23543613525972,Car,Tree,Pothole,Fatal,Rainy,3,Harni,Fatal accident at Golden Chowkdi involving Car and Tree. Cause: Pothole.
015d688f-c1d0-46ce-8b6d-75662f3a13e1,2025-04-13T15:45:37.639795,Dena Intersection,22.336590547851138,73.24903214345437,Truck,Auto Rickshaw,Pothole,Fatal,Clear,2,Harni,Fatal accident at Dena Intersection involving Truck and Auto Rickshaw. Cause: Pothole.
0388f840-da65-459e-8f6a-dc2ffb4cb1ba,2025-09-22T06:14:29.639795,Chhani Jakat Naka,22.354106790204778,73.1832387241457,Car,None,Speeding,Fatal,Clear,2,Harni,Fatal accident at Chhani Jakat Naka involving Car and None. Cause: Speeding.
cd727a63-47f9-424d-8783-a9d6cf7c0648,2024-10-05T18:37:43.639795,Darjipura,22.329019515637366,73.23982441858402,Car,Pedestrian,Speeding,Minor Injury,Clear,0,Harni,Minor Injury accident at Darjipura involving Car and Pedestrian. Cause: Speeding.
1dde69f5-1841-49ed-9fda-19c1683e0329,2024-03-06T23:26:25.639795,Jambuva Bridge,22.226436978692107,73.18853398843775,Two-Wheeler,Tree,Brake Failure,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Jambuva Bridge involving Two-Wheeler and Tree. Cause: Brake Failure.
834458df-e444-4bf9-af69-974984170fe7,2025-05-04T14:40:30.639795,Kapurai Bridge (NH-48),22.259647141711646,73.21892648075354,Two-Wheeler,Two-Wheeler,Pothole,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Kapurai Bridge (NH-48) involving Two-Wheeler and Two-Wheeler. Cause: Pothole.
2bacda4a-da2d-4c8d-8ff1-007ea30e6547,2025-04-07T16:17:01.639795,Darjipura,22.33006534204457,73.24025357752977,Truck,Bus,Overtaking,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Darjipura involving Truck and Bus. Cause: Overtaking.
b55ec79c-c1a8-46f2-ab29-35e55244ccf0,2026-01-16T20:10:38.639795,Chhani Jakat Naka,22.354444128206286,73.18654751840324,Pedestrian,Truck,Speeding,Minor Injury,Clear,0,Harni,Minor Injury accident at Chhani Jakat Naka involving Pedestrian and Truck. Cause: Speeding.
c8071c86-7ac6-4146-9a17-1020ecae5573,2025-11-09T22:28:38.639795,Dena Intersection,22.336651652558988,73.25185420348323,Truck,Two-Wheeler,Brake Failure,Minor Injury,Clear,0,Harni,Minor Injury accident at Dena Intersection involving Truck and Two-Wheeler. Cause: Brake Failure.
c31a703e-f14d-4675-a816-2026ee7fdfc8,2025-12-27T05:32:00.639795,Chhani Jakat Naka,22.354164065259,73.18636791380221,Truck,Divider,Drunk Driving,Fatal,Clear,1,Harni,Fatal accident at Chhani Jakat Naka involving Truck and Divider. Cause: Drunk Driving.
c88ed3ff-de31-4e19-9f5d-607a554343ce,2024-12-19T20:00:13.639795,Darjipura,22.328696923206092,73.2412228454027,Truck,Two-Wheeler,Overtaking,Major Injury,Clear,2,Harni,Major Injury accident at Darjipura involving Truck and Two-Wheeler. Cause: Overtaking.
ecd92591-d61f-4e1e-8656-c3ca4fd0d9de,2025-06-16T22:08:27.639795,Golden Chowkdi,22.344382204370014,73.23536955517366,Pedestrian,Tree,Overtaking,Major Injury,Rainy,2,Harni,Major Injury accident at Golden Chowkdi involving Pedestrian and Tree. Cause: Overtaking.
3a2b3b73-4e8a-4434-87de-7eda0398ae06,2025-03-24T07:44:58.639795,Jambuva Bridge,22.228636720959713,73.18803652059452,Pedestrian,None,Stray Cattle,Fatal,Clear,1,Harni,Fatal accident at Jambuva Bridge involving Pedestrian and None. Cause: Stray Cattle.
72e94737-fb67-4c6d-a638-9dcf82dc9e5f,2025-06-08T16:58:38.639795,Jambuva Bridge,22.226490255100376,73.18851908853422,Two-Wheeler,Two-Wheeler,Pothole,Minor Injury,Clear,0,Harni,Minor Injury accident at Jambuva Bridge involving Two-Wheeler and Two-Wheeler. Cause: Pothole.
992b2fcb-dde1-4d7a-828a-4a09c578a1db,2024-04-07T20:58:28.639795,Kapurai Bridge (NH-48),22.258950145212843,73.21916196382655,Pedestrian,None,Wrong Side Driving,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Kapurai Bridge (NH-48) involving Pedestrian and None. Cause: Wrong Side Driving.
60654f7c-9c49-4e3f-a154-5458d0392c94,2025-07-11T21:54:33.639795,Jambuva Bridge,22.228482516674283,73.19001604846154,Pedestrian,Bus,Wrong Side Driving,Major Injury,Clear,2,Harni,Major Injury accident at Jambuva Bridge involving Pedestrian and Bus. Cause: Wrong Side Driving.
1d093610-66e8-48be-a57a-4f7cc2472a37,2026-01-03T15:36:52.639795,Dena Intersection,22.335700213928202,73.24981430017108,Two-Wheeler,Bus,Stray Cattle,Major Injury,Clear,2,Harni,Major Injury accident at Dena Intersection involving Two-Wheeler and Bus. Cause: Stray Cattle.
a15fb3e8-89ae-438f-8f8f-d65f64914713,2025-11-03T21:58:25.639795,Golden Chowkdi,22.34332403823935,73.23338116926922,Bus,Car,Speeding,Minor Injury,Clear,0,Harni,Minor Injury accident at Golden Chowkdi involving Bus and Car. Cause: Speeding.
41cff3d8-9b6e-461f-a611-02a2e9007581,2025-02-10T11:38:41.639795,Tarsali Bridge,22.245974264369913,73.2065912160096,Car,Two-Wheeler,Drunk Driving,Fatal,Clear,1,Makarpura,Fatal accident at Tarsali Bridge involving Car and Two-Wheeler. Cause: Drunk Driving.
f03fb85c-b13f-493a-a598-55266d51d3e6,2024-02-24T20:13:11.639795,Kapurai Bridge (NH-48),22.259962275989054,73.21935843395661,Two-Wheeler,Auto Rickshaw,Pothole,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Kapurai Bridge (NH-48) involving Two-Wheeler and Auto Rickshaw. Cause: Pothole.
fb473f4e-c71d-4cdd-9a69-ae18b8330f21,2024-10-25T10:20:26.639795,Golden Chowkdi,22.346599312286305,73.23343331515518,Bus,Auto Rickshaw,Overtaking,Minor Injury,Clear,0,Harni,Minor Injury accident at Golden Chowkdi involving Bus and Auto Rickshaw. Cause: Overtaking.
d255da00-0031-4a5f-b3f8-7562a55e7ea1,2024-07-31T13:51:57.639795,Dena Intersection,22.336623818172164,73.24811862929079,Pedestrian,Truck,Pothole,Major Injury,Clear,1,Harni,Major Injury accident at Dena Intersection involving Pedestrian and Truck. Cause: Pothole.
d92c8b39-40e6-425d-82bd-6aa48ec32683,2025-09-21T21:03:33.639795,Padamla,22.38185536569926,73.15068615271362,Truck,None,Pothole,Minor Injury,Rainy,0,Vadodara Rural,Minor Injury accident at Padamla involving Truck and None. Cause: Pothole.
cf6147a8-7424-4c4b-a338-0be0e510de25,2024-09-03T04:44:36.639795,Chhani Jakat Naka,22.354594740898882,73.18509214312186,Auto Rickshaw,Bus,Pothole,Property Damage Only,Rainy,0,Harni,Property Damage Only accident at Chhani Jakat Naka involving Auto Rickshaw and Bus. Cause: Pothole.
ee6aa541-dea5-49b9-9f59-09ac5f41553e,2025-01-30T13:09:11.639795,Dena Intersection,22.33558560986368,73.25110337446023,Two-Wheeler,Bus,Speeding,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Dena Intersection involving Two-Wheeler and Bus. Cause: Speeding.
9a662541-7691-4d51-9eeb-19b206fcb5b0,2024-03-08T18:11:37.639795,Kapurai Bridge (NH-48),22.259346545429924,73.2163957952572,Two-Wheeler,Tree,Wrong Side Driving,Fatal,Clear,3,Vadodara Rural,Fatal accident at Kapurai Bridge (NH-48) involving Two-Wheeler and Tree. Cause: Wrong Side Driving.
cddba5d3-b0c0-478b-926b-f9e813b53c3d,2025-09-09T16:36:46.639795,Chhani Jakat Naka,22.35446436504433,73.18522017527633,Pedestrian,Tree,Wrong Side Driving,Minor Injury,Clear,0,Harni,Minor Injury accident at Chhani Jakat Naka involving Pedestrian and Tree. Cause: Wrong Side Driving.
69cf7a65-d251-4257-903d-9cfe1e2bc359,2024-10-11T02:22:47.639795,Jambuva Bridge,22.22723867333732,73.18999979689957,Car,Truck,Drunk Driving,Minor Injury,Clear,0,Harni,Minor Injury accident at Jambuva Bridge involving Car and Truck. Cause: Drunk Driving.
001a84e9-95d5-4af4-adad-01fc91630d4d,2025-06-14T14:57:53.639795,Kapurai Bridge (NH-48),22.256490736570267,73.21987619007432,Auto Rickshaw,Two-Wheeler,Stray Cattle,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Kapurai Bridge (NH-48) involving Auto Rickshaw and Two-Wheeler. Cause: Stray Cattle.
07670aeb-3fff-415d-ba27-18f62fa89ba5,2025-12-08T10:40:59.639795,Tarsali Bridge,22.244227791627047,73.20585298753285,Pedestrian,Tree,Stray Cattle,Minor Injury,Clear,0,Makarpura,Minor Injury accident at Tarsali Bridge involving Pedestrian and Tree. Cause: Stray Cattle.
adc657f1-7ae5-4d2a-aec9-a574b9e311b1,2025-05-23T15:50:28.639795,Kapurai Bridge (NH-48),22.25769238425144,73.21656595255268,Pedestrian,Two-Wheeler,Speeding,Fatal,Clear,1,Vadodara Rural,Fatal accident at Kapurai Bridge (NH-48) involving Pedestrian and Two-Wheeler. Cause: Speeding.
4957da89-2229-418d-98ff-6c1bd11a7965,2025-09-02T19:44:55.639795,Golden Chowkdi,22.345305633881356,73.23600936738535,Pedestrian,None,Drunk Driving,Fatal,Clear,3,Harni,Fatal accident at Golden Chowkdi involving Pedestrian and None. Cause: Drunk Driving.
